Data Figure 2.13a and 2.14a (2/3): Data series on posttax net income shares (bottom 50% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet I8b;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1844;13%;14%;13%;11%;12%;13%;17%;18%;16%;18%;17%;17%;15%;16%;17%;17%;17%;17%;17%;17%;14%;13%;16%;12%;17%;14%;12%;14%;12%;12%;12%;12%;14%;16%;12%;12%;12%;12%;12%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;18%;18%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;14%;12%;13%;14%;18%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1845;13%;14%;12%;11%;12%;13%;17%;18%;16%;18%;17%;17%;15%;16%;17%;17%;17%;17%;17%;17%;14%;13%;16%;12%;17%;14%;12%;14%;12%;12%;12%;12%;14%;16%;12%;12%;12%;12%;12%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;18%;18%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;14%;12%;13%;14%;18%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1846;13%;14%;12%;11%;12%;13%;17%;18%;16%;18%;17%;17%;15%;16%;17%;17%;17%;17%;17%;17%;13%;13%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;18%;18%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;14%;12%;13%;14%;18%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1847;13%;14%;12%;11%;12%;13%;17%;18%;16%;18%;17%;17%;15%;16%;17%;17%;17%;17%;17%;17%;13%;13%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;14%;12%;13%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1848;13%;14%;12%;11%;12%;13%;17%;18%;16%;18%;17%;17%;15%;16%;17%;17%;17%;17%;17%;17%;13%;13%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;13%;12%;13%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1849;13%;14%;12%;11%;12%;13%;17%;18%;16%;18%;17%;17%;15%;16%;17%;17%;17%;17%;17%;17%;13%;13%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;13%;12%;13%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1850;12%;14%;12%;11%;12%;13%;17%;18%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;13%;13%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;13%;12%;13%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1851;12%;14%;12%;11%;12%;13%;17%;18%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;13%;13%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;13%;12%;13%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1852;12%;14%;12%;11%;12%;13%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;13%;13%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;13%;12%;12%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1853;12%;14%;12%;11%;12%;13%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;13%;13%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;14%;12%;12%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1854;12%;14%;13%;11%;12%;13%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;14%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;14%;12%;12%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1855;12%;14%;13%;11%;12%;12%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;14%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;14%;12%;12%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1856;12%;14%;13%;11%;12%;13%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;14%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;14%;12%;12%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1857;12%;14%;13%;11%;12%;12%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;14%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;14%;12%;12%;14%;17%;18%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1858;12%;14%;13%;11%;12%;12%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;14%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;18%;17%;17%;17%;17%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;14%;12%;12%;14%;17%;17%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859;12%;14%;13%;11%;12%;12%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;14%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;14%;12%;12%;14%;17%;17%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1860;11%;14%;13%;11%;12%;12%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;14%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;14%;12%;12%;14%;17%;17%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1861;11%;14%;14%;11%;12%;12%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;14%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;14%;12%;12%;14%;17%;17%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1862;11%;14%;14%;11%;12%;12%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;15%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;15%;12%;12%;14%;17%;17%;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1863;11%;14%;14%;11%;12%;12%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;15%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;15%;12%;12%;14%;17%;17%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1864;11%;14%;14%;10%;12%;12%;17%;17%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;15%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;17%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;15%;12%;12%;14%;17%;17%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1865;11%;14%;14%;11%;12%;12%;17%;16%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;15%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;17%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;15%;12%;12%;14%;17%;17%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1866;11%;14%;14%;11%;12%;12%;17%;16%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;15%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;17%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;15%;12%;12%;14%;17%;17%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;11%;14%;14%;11%;12%;12%;17%;16%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;15%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;17%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;15%;12%;12%;14%;17%;17%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1868;11%;14%;14%;11%;12%;12%;17%;16%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;15%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;17%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;15%;12%;12%;14%;17%;17%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1869;11%;14%;15%;11%;12%;12%;17%;16%;16%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;16%;12%;16%;12%;17%;14%;12%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;17%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;15%;12%;12%;13%;17%;17%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1870;11%;14%;15%;11%;12%;12%;17%;16%;15%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;16%;12%;16%;12%;17%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;17%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;15%;12%;12%;13%;17%;17%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;11%;14%;15%;11%;12%;12%;17%;16%;15%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;16%;12%;16%;12%;17%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;17%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;16%;12%;12%;13%;17%;17%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;10%;14%;15%;11%;12%;11%;17%;16%;15%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;16%;12%;16%;12%;17%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;17%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;16%;12%;12%;13%;17%;17%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;10%;14%;15%;10%;12%;11%;17%;16%;15%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;16%;12%;16%;12%;17%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;10%;14%;15%;10%;12%;11%;17%;16%;15%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;16%;12%;16%;12%;17%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;10%;14%;15%;10%;12%;11%;17%;16%;15%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;16%;12%;16%;12%;17%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;10%;14%;15%;10%;12%;11%;17%;15%;15%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;16%;12%;16%;12%;17%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;17%;16%;17%;17%;17%;17%;17%;17%;17%;17%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;10%;14%;15%;10%;12%;11%;17%;15%;15%;18%;17%;17%;15%;16%;17%;17%;17%;16%;17%;17%;17%;12%;16%;12%;16%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;17%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;10%;14%;16%;10%;12%;11%;17%;15%;15%;18%;17%;17%;15%;15%;17%;17%;17%;16%;17%;17%;17%;12%;16%;12%;16%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;17%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;10%;14%;16%;10%;12%;11%;17%;15%;15%;18%;17%;17%;15%;15%;17%;17%;17%;16%;17%;17%;17%;12%;16%;12%;16%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;17%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;10%;14%;16%;10%;12%;11%;17%;16%;15%;18%;17%;17%;15%;15%;17%;17%;17%;16%;17%;17%;17%;12%;16%;12%;16%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;17%;16%;17%;16%;17%;17%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;10%;14%;16%;11%;12%;11%;17%;16%;15%;18%;17%;17%;15%;15%;17%;17%;17%;16%;17%;17%;17%;12%;16%;12%;16%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;17%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;9%;14%;16%;10%;12%;11%;17%;16%;15%;18%;17%;17%;15%;15%;17%;17%;17%;16%;17%;17%;17%;12%;16%;12%;16%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;16%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;9%;14%;16%;10%;12%;11%;17%;15%;15%;18%;17%;17%;15%;15%;17%;17%;17%;16%;17%;17%;17%;12%;16%;12%;16%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;16%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;9%;14%;16%;10%;12%;11%;17%;15%;15%;18%;17%;17%;15%;15%;17%;17%;17%;16%;17%;17%;17%;12%;16%;12%;16%;14%;11%;14%;12%;12%;12%;11%;14%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;16%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;9%;14%;16%;10%;12%;12%;17%;15%;15%;18%;17%;17%;15%;15%;17%;17%;17%;16%;17%;17%;17%;12%;16%;11%;16%;14%;11%;14%;12%;12%;12%;11%;13%;16%;11%;11%;11%;12%;11%;13%;13%;13%;13%;13%;13%;13%;13%;13%;14%;13%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;16%;16%;17%;16%;17%;16%;12%;12%;13%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;9%;14%;16%;10%;12%;12%;17%;15%;15%;18%;17%;17%;15%;15%;17%;17%;17%;16%;17%;17%;17%;12%;15%;11%;16%;14%;11%;14%;12%;12%;12%;11%;13%;15%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;16%;16%;17%;16%;16%;16%;12%;12%;14%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;9%;14%;16%;10%;12%;12%;17%;15%;15%;18%;17%;17%;15%;15%;17%;17%;17%;16%;17%;17%;17%;12%;15%;11%;16%;14%;11%;14%;12%;12%;12%;11%;13%;15%;11%;11%;11%;12%;11%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;14%;17%;17%;16%;17%;16%;16%;16%;16%;15%;17%;16%;16%;16%;16%;16%;16%;16%;16%;17%;16%;16%;16%;12%;12%;14%;17%;16%;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
