Data Figure 2.13a and 2.14a (3/3): Data series on posttax net income shares (middle 40% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet I8h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1844;34%;35%;43%;35%;34%;35%;38%;35%;35%;34%;34%;34%;34%;34%;34%;34%;34%;33%;34%;36%;43%;48%;40%;44%;37%;38%;35%;38%;35%;35%;35%;38%;34%;29%;38%;38%;38%;31%;38%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;36%;36%;36%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;35%;35%;38%;35%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1845;34%;35%;43%;35%;34%;35%;38%;35%;35%;34%;34%;34%;34%;34%;34%;34%;34%;33%;34%;36%;43%;48%;40%;44%;37%;38%;35%;38%;35%;35%;35%;38%;34%;29%;38%;38%;38%;31%;38%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;36%;36%;36%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;35%;35%;38%;34%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1846;34%;35%;43%;35%;34%;35%;38%;35%;35%;34%;34%;34%;34%;34%;34%;34%;34%;33%;34%;36%;43%;48%;40%;44%;37%;38%;35%;38%;35%;35%;35%;38%;34%;29%;38%;38%;38%;31%;38%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;35%;35%;38%;34%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1847;34%;35%;43%;35%;34%;35%;38%;35%;35%;34%;34%;34%;34%;34%;34%;34%;34%;33%;34%;36%;43%;48%;40%;44%;37%;38%;35%;38%;35%;35%;35%;38%;34%;29%;38%;38%;38%;31%;38%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;35%;35%;38%;34%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1848;34%;34%;43%;35%;34%;35%;38%;35%;35%;34%;34%;34%;34%;34%;34%;34%;34%;33%;34%;36%;43%;48%;40%;44%;37%;38%;35%;38%;35%;35%;35%;38%;34%;29%;38%;38%;38%;31%;38%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;34%;35%;38%;34%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1849;34%;34%;43%;35%;34%;35%;38%;35%;35%;34%;34%;34%;34%;34%;34%;34%;34%;33%;34%;36%;43%;48%;40%;44%;37%;38%;35%;38%;35%;35%;35%;38%;34%;29%;38%;38%;38%;31%;38%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;34%;35%;38%;34%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1850;34%;34%;43%;35%;34%;35%;38%;35%;35%;34%;34%;34%;34%;34%;34%;34%;34%;33%;34%;36%;43%;48%;40%;44%;37%;38%;35%;38%;34%;34%;34%;38%;34%;29%;38%;38%;38%;31%;38%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;34%;35%;38%;34%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1851;34%;34%;43%;35%;34%;35%;38%;35%;35%;34%;34%;34%;34%;33%;34%;34%;34%;33%;34%;36%;43%;48%;40%;44%;37%;38%;35%;38%;34%;34%;34%;38%;34%;29%;38%;38%;38%;31%;38%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;34%;35%;38%;34%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1852;34%;34%;43%;35%;34%;35%;38%;35%;35%;34%;34%;34%;34%;33%;34%;34%;34%;33%;34%;36%;43%;48%;40%;44%;37%;38%;35%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;31%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;34%;35%;38%;34%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1853;34%;34%;43%;35%;34%;34%;38%;35%;35%;34%;34%;34%;34%;33%;34%;34%;34%;33%;34%;36%;43%;48%;40%;44%;37%;38%;35%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;31%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;34%;35%;38%;34%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1854;33%;34%;43%;35%;34%;34%;38%;35%;35%;34%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;48%;40%;44%;37%;38%;35%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;31%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;34%;35%;38%;34%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1855;33%;34%;43%;35%;34%;34%;38%;34%;35%;34%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;48%;40%;44%;37%;38%;35%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;31%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1856;33%;34%;43%;35%;34%;35%;38%;34%;35%;34%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;48%;40%;44%;37%;38%;35%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;31%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;33%;41%;37%;37%;37%;37%;37%;37%;34%;34%;34%;35%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1857;33%;34%;43%;35%;34%;34%;38%;34%;34%;34%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;48%;40%;44%;37%;38%;35%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;31%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;32%;41%;37%;37%;37%;37%;37%;37%;34%;34%;33%;35%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1858;34%;34%;43%;35%;34%;35%;38%;34%;34%;34%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;48%;40%;44%;37%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;31%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;37%;32%;41%;37%;37%;37%;37%;37%;37%;34%;34%;33%;35%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859;33%;34%;42%;35%;34%;35%;38%;34%;34%;34%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;48%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;36%;32%;41%;36%;36%;36%;36%;36%;36%;34%;34%;33%;35%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1860;33%;34%;42%;35%;34%;34%;38%;34%;34%;34%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;36%;32%;41%;36%;36%;36%;36%;36%;36%;34%;34%;33%;35%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1861;33%;34%;42%;35%;34%;35%;38%;34%;34%;35%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;36%;32%;41%;36%;36%;36%;36%;36%;36%;34%;34%;33%;35%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1862;33%;34%;42%;35%;34%;35%;38%;34%;34%;35%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;36%;32%;41%;36%;36%;36%;36%;36%;36%;34%;34%;33%;35%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1863;33%;34%;42%;35%;33%;35%;38%;34%;34%;35%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;35%;35%;35%;36%;32%;41%;36%;36%;36%;36%;36%;36%;34%;34%;33%;35%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1864;33%;34%;42%;35%;33%;34%;38%;34%;34%;35%;34%;34%;34%;33%;34%;34%;34%;33%;34%;35%;43%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;34%;36%;34%;34%;34%;36%;32%;41%;36%;36%;36%;36%;36%;36%;33%;34%;33%;34%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1865;33%;34%;42%;35%;33%;35%;38%;34%;34%;35%;34%;34%;34%;32%;34%;34%;34%;33%;34%;35%;43%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;33%;36%;34%;34%;34%;36%;32%;41%;36%;36%;36%;36%;36%;36%;33%;34%;33%;34%;34%;43%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1866;33%;34%;42%;35%;33%;35%;38%;34%;34%;35%;34%;34%;34%;32%;34%;34%;34%;33%;34%;35%;42%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;33%;36%;34%;34%;34%;36%;31%;41%;36%;36%;36%;36%;36%;36%;33%;34%;33%;34%;34%;42%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;33%;34%;42%;35%;33%;34%;38%;34%;34%;35%;34%;34%;34%;32%;34%;34%;34%;33%;34%;35%;42%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;33%;36%;34%;34%;34%;36%;31%;41%;36%;36%;36%;36%;36%;36%;33%;34%;33%;34%;34%;42%;35%;34%;35%;38%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1868;33%;34%;42%;35%;33%;34%;38%;34%;34%;35%;34%;34%;34%;32%;34%;34%;34%;33%;34%;35%;42%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;33%;36%;34%;34%;34%;36%;31%;41%;36%;36%;36%;36%;36%;36%;33%;34%;33%;34%;34%;42%;35%;34%;35%;38%;34%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1869;33%;34%;42%;35%;33%;34%;38%;34%;33%;35%;34%;34%;34%;32%;34%;34%;34%;33%;34%;35%;42%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;33%;36%;34%;34%;34%;36%;31%;41%;36%;36%;36%;36%;36%;36%;33%;34%;33%;34%;34%;42%;35%;34%;35%;38%;34%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1870;34%;34%;42%;35%;33%;34%;38%;34%;33%;35%;34%;34%;34%;32%;34%;34%;34%;33%;34%;35%;42%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;34%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;33%;36%;34%;34%;34%;36%;31%;41%;36%;36%;36%;36%;36%;36%;33%;34%;33%;34%;34%;42%;35%;34%;35%;38%;34%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;33%;34%;42%;35%;33%;34%;38%;34%;33%;35%;34%;34%;34%;32%;34%;34%;34%;33%;34%;35%;42%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;33%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;33%;36%;34%;34%;34%;36%;31%;41%;36%;36%;36%;36%;36%;36%;33%;34%;33%;34%;34%;42%;35%;34%;35%;38%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;33%;34%;42%;35%;33%;34%;38%;34%;33%;35%;34%;34%;34%;32%;34%;34%;34%;33%;34%;35%;42%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;33%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;38%;38%;33%;36%;34%;34%;34%;36%;31%;41%;36%;36%;36%;36%;36%;36%;33%;34%;33%;34%;34%;42%;35%;34%;35%;38%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;33%;34%;42%;35%;33%;34%;38%;34%;33%;35%;34%;34%;34%;32%;34%;34%;34%;33%;34%;35%;42%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;33%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;37%;37%;33%;36%;34%;34%;34%;36%;31%;41%;36%;36%;36%;36%;36%;36%;33%;33%;33%;34%;34%;42%;35%;34%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;33%;34%;42%;35%;33%;34%;37%;34%;33%;35%;34%;34%;34%;32%;34%;34%;34%;33%;34%;35%;42%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;33%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;37%;37%;33%;36%;34%;34%;34%;36%;31%;41%;36%;36%;36%;36%;36%;36%;33%;33%;33%;34%;34%;42%;35%;34%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;33%;34%;42%;35%;33%;34%;37%;34%;33%;35%;33%;33%;34%;32%;33%;33%;33%;33%;33%;35%;42%;47%;40%;44%;36%;38%;34%;38%;34%;34%;34%;37%;33%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;37%;37%;33%;36%;34%;34%;34%;36%;31%;41%;36%;36%;36%;36%;36%;36%;33%;33%;33%;34%;34%;42%;35%;34%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;33%;34%;42%;35%;33%;34%;37%;34%;33%;35%;33%;33%;34%;32%;33%;33%;33%;33%;33%;35%;42%;46%;40%;44%;35%;38%;34%;38%;34%;34%;34%;37%;33%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;37%;37%;33%;36%;34%;34%;34%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;34%;42%;35%;34%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;34%;34%;42%;35%;33%;34%;37%;34%;33%;35%;33%;33%;34%;32%;33%;33%;33%;33%;33%;35%;42%;46%;40%;44%;35%;38%;34%;38%;34%;34%;34%;37%;33%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;37%;37%;33%;36%;34%;34%;34%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;34%;42%;35%;34%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;34%;34%;42%;35%;33%;34%;37%;34%;33%;35%;33%;33%;34%;32%;33%;33%;33%;33%;33%;35%;42%;46%;40%;44%;35%;38%;34%;38%;34%;34%;34%;37%;33%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;37%;37%;33%;36%;34%;34%;34%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;34%;42%;34%;33%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;33%;34%;42%;35%;33%;34%;37%;34%;33%;35%;33%;33%;34%;31%;33%;33%;33%;33%;33%;35%;42%;46%;40%;44%;35%;38%;34%;38%;34%;34%;34%;37%;33%;29%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;37%;37%;33%;36%;34%;34%;34%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;34%;42%;34%;33%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;33%;34%;42%;35%;33%;34%;37%;34%;33%;35%;33%;33%;34%;31%;33%;33%;33%;33%;33%;35%;42%;46%;40%;44%;35%;38%;34%;38%;34%;34%;34%;37%;33%;28%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;35%;37%;37%;33%;36%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;34%;42%;34%;33%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;33%;34%;42%;35%;33%;34%;37%;34%;33%;35%;33%;33%;34%;31%;33%;33%;33%;32%;33%;35%;42%;46%;40%;44%;35%;38%;34%;38%;34%;34%;34%;37%;33%;28%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;34%;35%;37%;37%;33%;36%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;34%;42%;34%;33%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;33%;34%;42%;35%;33%;34%;37%;34%;33%;35%;33%;33%;34%;31%;33%;33%;33%;32%;33%;35%;42%;46%;40%;44%;35%;38%;34%;38%;34%;34%;34%;37%;33%;28%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;34%;35%;37%;37%;33%;36%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;34%;42%;34%;33%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;33%;34%;42%;35%;33%;34%;37%;34%;33%;35%;33%;33%;34%;31%;33%;33%;33%;32%;33%;35%;42%;46%;39%;44%;35%;38%;34%;38%;34%;34%;34%;37%;33%;28%;37%;37%;37%;30%;37%;35%;35%;35%;35%;35%;35%;35%;35%;35%;34%;35%;37%;37%;33%;36%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;34%;42%;34%;33%;35%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;33%;34%;42%;35%;33%;34%;37%;34%;33%;35%;33%;33%;34%;31%;33%;33%;33%;32%;33%;35%;42%;46%;39%;44%;35%;38%;34%;38%;34%;34%;34%;37%;33%;28%;37%;37%;37%;30%;37%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;37%;37%;33%;35%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;34%;42%;34%;33%;34%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;33%;34%;42%;34%;33%;34%;37%;34%;33%;34%;33%;33%;34%;31%;33%;33%;33%;32%;33%;35%;42%;46%;39%;44%;35%;38%;34%;38%;34%;34%;34%;36%;33%;28%;36%;36%;36%;30%;36%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;37%;37%;33%;35%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;33%;42%;34%;33%;34%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;33%;34%;42%;34%;32%;34%;37%;34%;33%;34%;33%;33%;34%;31%;33%;33%;33%;32%;33%;35%;42%;46%;39%;43%;35%;38%;34%;38%;34%;34%;34%;36%;33%;28%;36%;36%;36%;30%;36%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;37%;37%;33%;35%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;33%;42%;34%;33%;34%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;33%;34%;42%;35%;32%;34%;37%;34%;33%;34%;33%;33%;34%;31%;33%;33%;33%;32%;33%;35%;42%;46%;39%;43%;35%;38%;34%;38%;34%;34%;34%;36%;33%;28%;36%;36%;36%;30%;36%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;37%;37%;33%;35%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;33%;42%;34%;33%;34%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
