Data Figure 2.13a and 2.14a (1/3): Data series on posttax net income shares (top 10% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet I8a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;52%;29%;37%;55%;55%;55%;45%;42%;54%;31%;20%;29%;24%;28%;28%;24%;24%;22%;29%;33%;38%;28%;28%;27%;58%;39%;56%;60%;48%;61%;53%;48%;44%;47%;43%;45%;51%;51%;61%;51%;47%;43%;47%;43%;45%;42%;52%;44%;58%;57%;45%;39%;39%;38%;34%;45%;67%;41%;59%;40%;45%;41%;44%;48%;41%;61%;25%;28%;22%;46%;29%;37%;55%;51%;51%;42%;39%;52%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;52%;29%;37%;56%;56%;54%;45%;42%;55%;31%;20%;29%;24%;26%;28%;25%;24%;23%;29%;33%;38%;29%;28%;28%;58%;43%;56%;59%;48%;63%;54%;49%;44%;47%;45%;45%;51%;54%;62%;52%;46%;43%;47%;43%;46%;42%;52%;45%;57%;57%;46%;40%;40%;38%;35%;44%;68%;41%;60%;39%;41%;40%;44%;51%;41%;61%;25%;27%;23%;47%;29%;37%;55%;52%;50%;43%;40%;52%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;52%;29%;38%;55%;56%;53%;46%;41%;54%;31%;21%;29%;24%;28%;28%;24%;24%;23%;28%;33%;39%;28%;27%;26%;59%;40%;56%;57%;49%;63%;54%;48%;44%;47%;46%;45%;51%;55%;62%;52%;45%;42%;46%;44%;48%;42%;51%;45%;56%;56%;47%;40%;39%;38%;34%;44%;69%;41%;58%;45%;41%;40%;43%;49%;41%;60%;25%;28%;23%;47%;29%;38%;55%;52%;50%;43%;40%;52%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;52%;29%;38%;55%;56%;53%;46%;41%;54%;31%;20%;28%;24%;28%;28%;24%;23%;23%;28%;34%;39%;28%;27%;28%;59%;45%;54%;55%;51%;63%;53%;48%;44%;47%;44%;45%;51%;53%;63%;52%;44%;41%;45%;44%;46%;42%;51%;45%;57%;55%;47%;40%;39%;38%;32%;44%;68%;41%;58%;45%;41%;40%;43%;46%;41%;60%;25%;27%;23%;46%;29%;38%;55%;52%;50%;43%;40%;52%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;51%;29%;36%;56%;55%;52%;48%;41%;54%;30%;20%;28%;23%;27%;28%;24%;24%;23%;28%;33%;36%;27%;27%;30%;59%;41%;56%;52%;52%;61%;56%;48%;44%;46%;43%;45%;51%;52%;65%;53%;44%;40%;44%;43%;45%;42%;51%;45%;57%;55%;51%;40%;40%;37%;33%;44%;68%;40%;57%;45%;41%;40%;43%;47%;42%;61%;24%;27%;23%;46%;28%;36%;55%;52%;49%;45%;40%;51%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52%;29%;36%;55%;55%;53%;49%;41%;54%;30%;21%;28%;24%;27%;28%;25%;25%;23%;29%;34%;36%;29%;29%;32%;60%;40%;58%;51%;52%;59%;55%;48%;44%;46%;43%;45%;51%;50%;65%;53%;43%;40%;49%;44%;44%;42%;51%;45%;58%;55%;52%;40%;40%;37%;34%;44%;69%;40%;58%;45%;41%;40%;43%;49%;42%;62%;25%;27%;23%;47%;29%;36%;55%;52%;49%;46%;40%;52%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;52%;29%;36%;55%;56%;52%;49%;42%;54%;31%;21%;28%;24%;28%;28%;25%;26%;23%;29%;34%;37%;27%;28%;28%;61%;42%;58%;54%;54%;58%;54%;48%;44%;46%;43%;45%;51%;53%;66%;53%;44%;40%;46%;44%;44%;42%;50%;44%;58%;54%;52%;41%;40%;37%;33%;44%;68%;40%;58%;45%;41%;41%;43%;49%;42%;62%;25%;27%;24%;47%;29%;36%;55%;52%;49%;46%;41%;52%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;52%;29%;37%;55%;57%;52%;49%;42%;54%;30%;21%;28%;24%;28%;28%;25%;25%;22%;29%;34%;37%;27%;29%;29%;59%;43%;58%;55%;50%;58%;54%;48%;44%;46%;44%;45%;51%;55%;67%;53%;44%;40%;47%;44%;44%;42%;50%;45%;58%;54%;52%;41%;40%;37%;33%;45%;69%;41%;58%;45%;41%;41%;43%;49%;42%;61%;25%;27%;24%;47%;29%;36%;55%;53%;49%;46%;41%;52%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;52%;29%;37%;55%;56%;52%;49%;42%;55%;31%;21%;28%;24%;28%;28%;25%;25%;23%;29%;34%;37%;27%;29%;29%;57%;43%;58%;55%;50%;58%;55%;48%;44%;47%;44%;45%;51%;53%;68%;53%;44%;40%;47%;44%;44%;43%;50%;45%;59%;55%;52%;41%;40%;37%;33%;45%;71%;41%;58%;45%;41%;41%;43%;49%;42%;61%;25%;28%;24%;47%;29%;36%;55%;53%;50%;46%;41%;52%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025;52%;29%;37%;55%;56%;52%;49%;42%;55%;31%;21%;28%;24%;28%;28%;25%;25%;23%;29%;34%;37%;27%;29%;29%;57%;43%;58%;55%;50%;58%;55%;48%;44%;47%;44%;45%;51%;53%;68%;53%;44%;40%;47%;44%;44%;43%;50%;45%;59%;55%;52%;41%;40%;37%;33%;45%;71%;41%;58%;45%;41%;41%;43%;49%;42%;61%;25%;28%;24%;47%;29%;36%;55%;53%;50%;46%;41%;52%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026;49%;27%;32%;52%;52%;51%;44%;39%;51%;28%;20%;26%;22%;26%;26%;24%;23%;21%;27%;31%;32%;25%;27%;27%;54%;40%;55%;51%;49%;54%;51%;43%;41%;43%;42%;43%;45%;48%;63%;52%;43%;39%;45%;43%;43%;41%;49%;44%;56%;53%;44%;39%;38%;35%;30%;39%;67%;39%;54%;43%;40%;39%;41%;46%;40%;57%;23%;25%;22%;44%;27%;32%;52%;50%;48%;42%;38%;49%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2027;47%;27%;31%;51%;51%;49%;42%;38%;50%;28%;19%;25%;22%;26%;26%;24%;23%;20%;27%;31%;32%;25%;26%;26%;53%;40%;53%;49%;47%;53%;50%;42%;40%;42%;42%;43%;44%;47%;62%;51%;42%;38%;44%;42%;42%;40%;48%;43%;54%;52%;43%;38%;37%;34%;29%;38%;65%;38%;53%;42%;39%;38%;40%;45%;39%;55%;23%;25%;22%;43%;26%;31%;51%;49%;47%;41%;37%;48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2028;46%;26%;31%;50%;50%;48%;41%;37%;48%;27%;19%;25%;22%;25%;25%;24%;23%;20%;26%;30%;31%;25%;26%;26%;52%;39%;52%;48%;46%;52%;49%;41%;40%;41%;41%;42%;43%;46%;60%;50%;41%;37%;43%;41%;41%;39%;47%;42%;53%;50%;42%;38%;36%;33%;29%;37%;63%;37%;51%;41%;38%;38%;39%;44%;38%;54%;23%;25%;22%;42%;26%;31%;49%;47%;46%;40%;36%;47%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2029;45%;26%;30%;48%;48%;47%;40%;37%;47%;27%;19%;25%;22%;25%;25%;23%;23%;20%;26%;30%;30%;24%;26%;25%;51%;38%;51%;47%;45%;50%;48%;40%;39%;40%;40%;41%;42%;45%;58%;48%;40%;37%;42%;40%;41%;39%;46%;41%;52%;49%;41%;37%;35%;33%;28%;36%;62%;37%;50%;40%;38%;37%;38%;43%;37%;53%;23%;24%;21%;41%;26%;30%;48%;46%;45%;39%;36%;46%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2030;44%;26%;29%;47%;47%;45%;39%;36%;46%;26%;19%;25%;21%;25%;25%;23%;22%;20%;26%;29%;29%;24%;25%;25%;50%;37%;50%;46%;44%;49%;46%;39%;38%;39%;39%;40%;41%;43%;57%;47%;39%;36%;42%;39%;40%;38%;44%;40%;50%;48%;40%;36%;35%;32%;28%;35%;60%;36%;49%;39%;37%;36%;38%;42%;37%;51%;22%;24%;21%;41%;25%;29%;47%;45%;44%;38%;35%;45%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2031;43%;25%;29%;46%;46%;44%;38%;35%;45%;26%;19%;24%;21%;24%;24%;23%;22%;20%;25%;29%;29%;24%;25%;25%;48%;36%;48%;45%;43%;48%;45%;38%;37%;38%;38%;39%;40%;42%;55%;46%;38%;35%;41%;39%;39%;37%;43%;39%;49%;47%;39%;35%;34%;31%;27%;34%;58%;35%;47%;38%;36%;35%;37%;41%;36%;50%;22%;24%;21%;40%;25%;29%;46%;44%;43%;37%;34%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2032;42%;25%;28%;45%;45%;43%;37%;35%;43%;25%;19%;24%;21%;24%;24%;22%;22%;20%;25%;28%;28%;23%;25%;24%;47%;35%;47%;43%;42%;46%;44%;37%;36%;37%;37%;38%;39%;41%;54%;45%;38%;35%;40%;38%;38%;36%;42%;39%;48%;46%;38%;35%;33%;31%;27%;33%;56%;34%;46%;38%;35%;35%;36%;40%;35%;48%;22%;23%;21%;39%;25%;28%;45%;43%;42%;36%;34%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2033;41%;24%;28%;44%;43%;42%;36%;34%;42%;25%;19%;24%;21%;24%;24%;22%;21%;20%;24%;28%;28%;23%;24%;24%;46%;35%;46%;42%;41%;45%;43%;36%;36%;36%;37%;37%;38%;40%;52%;44%;37%;34%;39%;37%;37%;36%;41%;38%;46%;45%;37%;34%;33%;30%;27%;32%;55%;34%;45%;37%;35%;34%;35%;39%;34%;47%;22%;23%;20%;38%;24%;28%;43%;42%;41%;36%;33%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2034;41%;24%;27%;43%;42%;41%;36%;33%;41%;25%;19%;23%;21%;23%;23%;22%;21%;19%;24%;27%;27%;23%;24%;24%;45%;34%;44%;41%;40%;44%;42%;35%;35%;36%;36%;37%;37%;39%;50%;43%;36%;33%;38%;36%;36%;35%;40%;37%;45%;43%;36%;33%;32%;29%;26%;32%;53%;33%;44%;36%;34%;33%;34%;38%;34%;46%;21%;23%;20%;37%;24%;27%;42%;41%;40%;35%;32%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2035;40%;24%;27%;41%;41%;40%;35%;33%;40%;24%;18%;23%;20%;23%;23%;21%;21%;19%;24%;27%;26%;23%;24%;23%;44%;33%;43%;40%;39%;42%;41%;35%;34%;35%;35%;36%;36%;37%;49%;42%;35%;32%;37%;35%;36%;34%;39%;36%;43%;42%;36%;32%;32%;28%;26%;31%;51%;32%;42%;35%;33%;33%;34%;37%;33%;44%;21%;22%;20%;36%;23%;26%;41%;40%;39%;34%;32%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;39%;23%;26%;40%;40%;39%;34%;32%;39%;24%;18%;23%;20%;23%;23%;21%;21%;19%;23%;26%;26%;22%;23%;23%;42%;32%;42%;39%;38%;41%;40%;34%;33%;34%;34%;35%;35%;37%;47%;41%;34%;32%;36%;35%;35%;33%;38%;35%;42%;41%;35%;32%;31%;28%;25%;30%;50%;32%;41%;34%;32%;32%;33%;36%;32%;43%;21%;22%;20%;35%;23%;26%;40%;39%;38%;33%;31%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2037;38%;23%;26%;39%;39%;38%;33%;32%;38%;24%;18%;22%;20%;22%;23%;21%;21%;19%;23%;26%;25%;22%;23%;23%;41%;32%;41%;38%;37%;40%;39%;33%;32%;33%;33%;34%;34%;36%;46%;39%;33%;31%;35%;34%;34%;32%;37%;34%;41%;40%;34%;31%;30%;27%;25%;30%;48%;31%;40%;33%;32%;31%;32%;35%;31%;42%;21%;22%;20%;34%;23%;26%;39%;38%;37%;32%;30%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2038;37%;23%;25%;38%;38%;37%;32%;31%;37%;23%;18%;22%;20%;22%;22%;21%;20%;19%;23%;25%;25%;22%;23%;23%;40%;31%;39%;37%;36%;39%;37%;32%;32%;32%;33%;33%;34%;35%;44%;38%;33%;30%;34%;33%;33%;32%;36%;33%;40%;39%;33%;30%;30%;27%;24%;29%;46%;30%;39%;33%;31%;30%;31%;34%;31%;40%;21%;22%;20%;33%;23%;25%;38%;37%;36%;32%;30%;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2039;37%;23%;25%;37%;37%;36%;32%;31%;35%;23%;18%;22%;20%;22%;22%;21%;20%;19%;22%;25%;25%;22%;22%;22%;39%;30%;38%;36%;35%;38%;36%;32%;31%;31%;32%;32%;33%;34%;43%;37%;32%;30%;33%;32%;32%;31%;35%;33%;38%;37%;32%;30%;29%;26%;24%;28%;45%;29%;37%;32%;30%;30%;31%;33%;30%;39%;20%;22%;20%;33%;22%;25%;37%;36%;35%;31%;29%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2040;36%;22%;25%;36%;36%;35%;31%;30%;34%;23%;18%;22%;20%;22%;22%;21%;20%;19%;22%;25%;24%;21%;22%;22%;38%;30%;37%;35%;34%;37%;35%;31%;30%;31%;31%;32%;32%;33%;41%;36%;31%;29%;32%;31%;31%;30%;34%;32%;37%;36%;31%;29%;28%;26%;24%;28%;43%;29%;36%;31%;29%;29%;30%;33%;29%;38%;20%;21%;19%;32%;22%;24%;36%;35%;34%;30%;28%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2041;35%;22%;24%;35%;35%;34%;30%;30%;33%;22%;18%;22%;20%;21%;22%;20%;20%;19%;22%;24%;24%;21%;22%;22%;36%;29%;36%;34%;33%;35%;34%;30%;29%;30%;30%;31%;31%;32%;40%;35%;30%;28%;32%;30%;31%;29%;33%;31%;36%;35%;30%;28%;28%;26%;23%;27%;42%;28%;35%;30%;29%;28%;29%;32%;29%;37%;20%;21%;19%;31%;22%;24%;35%;34%;33%;29%;28%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2042;34%;22%;24%;34%;34%;33%;29%;29%;32%;22%;18%;21%;20%;21%;21%;20%;20%;19%;22%;24%;23%;21%;22%;22%;35%;28%;35%;33%;32%;34%;33%;29%;29%;29%;29%;30%;30%;31%;38%;34%;29%;28%;31%;30%;30%;29%;32%;30%;35%;34%;30%;28%;27%;25%;23%;26%;40%;27%;34%;29%;28%;28%;28%;31%;28%;35%;20%;21%;19%;30%;22%;23%;33%;33%;32%;29%;27%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2043;33%;22%;23%;33%;33%;32%;29%;29%;31%;22%;18%;21%;19%;21%;21%;20%;19%;19%;21%;23%;23%;21%;21%;21%;34%;27%;34%;32%;31%;33%;32%;29%;28%;28%;29%;29%;29%;30%;37%;33%;29%;27%;30%;29%;29%;28%;31%;29%;33%;33%;29%;27%;27%;25%;23%;26%;39%;27%;33%;29%;27%;27%;28%;30%;27%;34%;20%;21%;19%;29%;21%;23%;32%;32%;31%;28%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;32%;21%;23%;32%;32%;31%;28%;28%;30%;21%;18%;21%;19%;21%;21%;20%;19%;19%;21%;23%;23%;21%;21%;21%;33%;27%;32%;31%;30%;32%;31%;28%;27%;28%;28%;28%;29%;29%;36%;32%;28%;26%;29%;28%;28%;27%;30%;28%;32%;32%;28%;26%;26%;24%;22%;25%;37%;26%;32%;28%;27%;26%;27%;29%;27%;33%;20%;21%;19%;28%;21%;23%;31%;31%;30%;27%;26%;30%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2045;31%;21%;23%;31%;31%;30%;27%;28%;29%;21%;18%;21%;19%;21%;21%;20%;19%;19%;21%;23%;22%;20%;21%;21%;32%;26%;31%;30%;29%;31%;30%;27%;27%;27%;27%;27%;28%;28%;34%;30%;27%;26%;28%;27%;27%;26%;29%;28%;31%;31%;27%;26%;25%;24%;22%;24%;35%;25%;30%;27%;26%;26%;26%;28%;26%;32%;19%;20%;19%;28%;21%;22%;30%;30%;29%;26%;25%;29%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;31%;21%;22%;30%;30%;29%;26%;27%;28%;21%;18%;20%;19%;20%;20%;19%;19%;19%;21%;22%;22%;20%;21%;21%;30%;25%;30%;29%;28%;30%;29%;26%;26%;26%;26%;27%;27%;27%;33%;29%;26%;25%;27%;26%;26%;26%;28%;27%;30%;29%;26%;25%;25%;23%;22%;24%;34%;25%;29%;26%;25%;25%;25%;27%;25%;30%;19%;20%;19%;27%;21%;22%;29%;29%;28%;26%;25%;28%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;30%;21%;22%;28%;29%;28%;26%;27%;27%;21%;18%;20%;19%;20%;20%;19%;19%;18%;20%;22%;21%;20%;20%;20%;29%;25%;29%;28%;27%;29%;28%;25%;25%;25%;26%;26%;26%;27%;31%;28%;25%;24%;26%;26%;26%;25%;27%;26%;29%;28%;26%;24%;24%;23%;21%;23%;32%;24%;28%;25%;25%;24%;25%;26%;24%;29%;19%;20%;19%;26%;20%;21%;28%;28%;27%;25%;24%;27%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;29%;20%;21%;27%;28%;27%;25%;26%;26%;20%;18%;20%;19%;20%;20%;19%;19%;18%;20%;21%;21%;20%;20%;20%;28%;24%;28%;27%;26%;28%;27%;25%;24%;25%;25%;25%;25%;26%;30%;27%;25%;24%;25%;25%;25%;24%;26%;25%;28%;27%;25%;24%;23%;22%;21%;23%;31%;24%;27%;25%;24%;24%;24%;25%;24%;28%;19%;20%;18%;25%;20%;21%;27%;27%;26%;24%;23%;26%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;28%;20%;21%;26%;27%;26%;24%;26%;25%;20%;18%;20%;19%;20%;20%;19%;18%;18%;20%;21%;20%;19%;20%;20%;27%;23%;27%;26%;25%;26%;26%;24%;24%;24%;24%;24%;24%;25%;28%;26%;24%;23%;24%;24%;24%;23%;25%;24%;26%;26%;24%;23%;23%;22%;21%;22%;29%;23%;26%;24%;23%;23%;23%;25%;23%;27%;19%;19%;18%;24%;20%;21%;26%;26%;25%;23%;23%;25%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;27%;20%;21%;25%;26%;25%;23%;26%;24%;20%;18%;19%;19%;19%;19%;19%;18%;18%;20%;21%;20%;19%;20%;20%;26%;23%;26%;25%;24%;25%;25%;23%;23%;23%;23%;23%;24%;24%;27%;25%;23%;22%;24%;23%;23%;23%;24%;23%;25%;25%;23%;22%;22%;21%;20%;21%;28%;22%;25%;23%;22%;22%;23%;24%;22%;26%;19%;19%;18%;23%;20%;20%;25%;25%;24%;23%;22%;24%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2051;27%;20%;21%;25%;26%;25%;23%;25%;24%;20%;18%;19%;19%;19%;19%;19%;18%;18%;20%;21%;20%;19%;20%;20%;26%;23%;25%;25%;24%;25%;25%;23%;23%;23%;23%;23%;23%;24%;27%;25%;23%;22%;23%;23%;23%;23%;24%;23%;25%;25%;23%;22%;22%;21%;20%;21%;28%;22%;25%;23%;22%;22%;23%;24%;22%;25%;19%;19%;18%;23%;19%;20%;25%;24%;24%;23%;22%;24%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2052;27%;20%;21%;25%;26%;24%;23%;25%;24%;20%;18%;19%;19%;19%;19%;19%;18%;18%;19%;21%;20%;19%;20%;20%;25%;22%;25%;24%;24%;25%;25%;23%;23%;23%;23%;23%;23%;24%;27%;25%;23%;22%;23%;23%;23%;22%;24%;23%;25%;25%;23%;22%;22%;21%;20%;21%;28%;22%;25%;23%;22%;22%;22%;24%;22%;25%;19%;19%;18%;23%;19%;20%;25%;24%;24%;23%;22%;24%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;26%;20%;20%;25%;26%;24%;23%;25%;24%;20%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;20%;25%;22%;25%;24%;24%;25%;24%;23%;23%;23%;23%;23%;23%;24%;27%;25%;23%;22%;23%;23%;23%;22%;24%;23%;25%;25%;23%;22%;22%;21%;20%;21%;27%;22%;25%;23%;22%;22%;22%;23%;22%;25%;19%;19%;18%;23%;19%;20%;25%;24%;24%;22%;22%;24%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;26%;20%;20%;25%;26%;24%;23%;24%;24%;20%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;20%;25%;22%;25%;24%;24%;25%;24%;23%;23%;23%;23%;23%;23%;23%;26%;24%;23%;22%;23%;23%;23%;22%;24%;23%;25%;24%;23%;22%;22%;21%;20%;21%;27%;22%;24%;23%;22%;22%;22%;23%;22%;25%;19%;19%;18%;23%;19%;20%;24%;24%;24%;22%;22%;24%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;26%;20%;20%;25%;25%;24%;23%;24%;24%;20%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;19%;25%;22%;25%;24%;24%;25%;24%;23%;22%;23%;23%;23%;23%;23%;26%;24%;23%;22%;23%;23%;23%;22%;24%;23%;25%;24%;23%;22%;22%;21%;20%;21%;27%;22%;24%;23%;22%;22%;22%;23%;22%;25%;19%;19%;18%;23%;19%;20%;24%;24%;24%;22%;22%;23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;26%;20%;20%;24%;25%;24%;23%;24%;24%;20%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;19%;25%;22%;25%;24%;24%;25%;24%;23%;22%;23%;23%;23%;23%;23%;26%;24%;22%;22%;23%;23%;23%;22%;24%;23%;25%;24%;23%;22%;22%;21%;20%;21%;27%;22%;24%;23%;22%;22%;22%;23%;22%;25%;19%;19%;18%;23%;19%;20%;24%;24%;23%;22%;22%;23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;25%;20%;20%;24%;25%;24%;23%;24%;23%;20%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;19%;25%;22%;25%;24%;24%;24%;24%;23%;22%;22%;23%;23%;23%;23%;26%;24%;22%;22%;23%;23%;23%;22%;23%;23%;24%;24%;23%;22%;22%;21%;20%;21%;27%;22%;24%;22%;22%;22%;22%;23%;22%;25%;19%;19%;18%;23%;19%;20%;24%;24%;23%;22%;22%;23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;25%;20%;20%;24%;25%;24%;22%;24%;23%;20%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;19%;25%;22%;24%;24%;23%;24%;24%;22%;22%;22%;22%;23%;23%;23%;26%;24%;22%;22%;23%;22%;23%;22%;23%;23%;24%;24%;22%;22%;22%;21%;20%;21%;26%;22%;24%;22%;22%;22%;22%;23%;22%;25%;19%;19%;18%;23%;19%;20%;24%;24%;23%;22%;22%;23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;25%;19%;20%;24%;25%;24%;22%;23%;23%;19%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;19%;24%;22%;24%;24%;23%;24%;24%;22%;22%;22%;22%;23%;23%;23%;26%;24%;22%;22%;23%;22%;22%;22%;23%;22%;24%;24%;22%;22%;22%;21%;20%;21%;26%;22%;24%;22%;22%;22%;22%;23%;22%;24%;19%;19%;18%;23%;19%;20%;24%;24%;23%;22%;22%;23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
